,orig_plate,orig_row,orig_col,orig_col_row,keio_name,genotype,new_plate,new_row,new_col,new_col_row
2983,37,B,11,"['B', 11]",JW5012,clcA,34,A,5,"['A', 5]"
2984,37,B,12,"['B', 12]",JW5023,ykfF,34,A,6,"['A', 6]"
2985,37,C,1,"['C', 1]",JW5743,yjfO,34,A,7,"['A', 7]"
2986,37,C,2,"['C', 2]",JW5754,yjfF,34,A,8,"['A', 8]"
2987,37,C,5,"['C', 5]",JW5794,mdoB,34,A,9,"['A', 9]"
2988,37,C,6,"['C', 6]",JW2879,ygfA,34,A,10,"['A', 10]"
2989,37,C,7,"['C', 7]",JW5500,yqhG,34,A,11,"['A', 11]"
2990,37,C,9,"['C', 9]",JW5629,dgoD,34,A,12,"['A', 12]"
2991,37,C,11,"['C', 11]",JW5013,cdaR,34,B,1,"['B', 1]"
2992,37,D,1,"['D', 1]",JW5744,ulaA,34,B,2,"['B', 2]"
2993,37,D,2,"['D', 2]",JW5756,yjgK,34,B,3,"['B', 3]"
2994,37,D,3,"['D', 3]",JW5768,yjhB,34,B,4,"['B', 4]"
2995,37,D,4,"['D', 4]",JW5782,yjiD,34,B,5,"['B', 5]"
2996,37,D,5,"['D', 5]",JW5795,yjjA,34,B,6,"['B', 6]"
2997,37,D,6,"['D', 6]",JW4263,sgcE,34,B,8,"['B', 8]"
2998,37,D,7,"['D', 7]",JW5501,ygiQ,34,B,9,"['B', 9]"
2999,37,D,8,"['D', 8]",JW5585,rhtB,34,B,10,"['B', 10]"
3000,37,D,9,"['D', 9]",JW5699,frlC,34,B,11,"['B', 11]"
3001,37,D,10,"['D', 10]",JW5382,yfdI,34,B,12,"['B', 12]"
3002,37,D,11,"['D', 11]",JW5014,yaeI,34,C,1,"['C', 1]"
3003,37,D,12,"['D', 12]",JW5030,yagV,34,C,2,"['C', 2]"
3004,37,E,1,"['E', 1]",JW5745,ytfB,34,C,3,"['C', 3]"
3005,37,E,2,"['E', 2]",JW5757,yjgL,34,C,4,"['C', 4]"
3006,37,E,3,"['E', 3]",JW5769,yjhC,34,C,5,"['C', 5]"
3007,37,E,4,"['E', 4]",JW5783,yjiH,34,C,6,"['C', 6]"
3008,37,E,5,"['E', 5]",JW5796,yjjP,34,C,7,"['C', 7]"
3009,37,E,6,"['E', 6]",JW5429,srlA,34,C,8,"['C', 8]"
3010,37,E,7,"['E', 7]",JW5509,yqiI,34,C,9,"['C', 9]"
3011,37,E,8,"['E', 8]",JW5586,rhtC,34,C,10,"['C', 10]"
3012,37,E,9,"['E', 9]",JW5708,smf,34,C,11,"['C', 11]"
3013,37,E,11,"['E', 11]",JW5016,yaeF,34,C,12,"['C', 12]"
3014,37,E,12,"['E', 12]",JW5031,ykgK,34,D,1,"['D', 1]"
3015,37,F,1,"['F', 1]",JW5746,fklB,34,D,2,"['D', 2]"
3016,37,F,2,"['F', 2]",JW5758,yjgM,34,D,3,"['D', 3]"
3017,37,F,3,"['F', 3]",JW5770,yjhD,34,D,4,"['D', 4]"
3018,37,F,4,"['F', 4]",JW5784,kptA,34,D,5,"['D', 5]"
3019,37,F,5,"['F', 5]",JW5797,yjjZ,34,D,6,"['D', 6]"
3020,37,F,6,"['F', 6]",JW5430,srlE,34,D,7,"['D', 7]"
3021,37,F,7,"['F', 7]",JW5518,yhaM,34,D,8,"['D', 8]"
3022,37,F,8,"['F', 8]",JW5591,yigE,34,D,9,"['D', 9]"
3023,37,F,10,"['F', 10]",JW5946,gntR,34,D,10,"['D', 10]"
3024,37,F,11,"['F', 11]",JW5017,yafD,34,D,11,"['D', 11]"
3025,37,F,12,"['F', 12]",JW5033,ykgL,34,D,12,"['D', 12]"
3026,37,G,1,"['G', 1]",JW5747,ytfH,34,E,1,"['E', 1]"
3027,37,G,2,"['G', 2]",JW5759,yjgN,34,E,2,"['E', 2]"
3028,37,G,3,"['G', 3]",JW5952,yjhU,34,E,3,"['E', 3]"
3029,37,G,4,"['G', 4]",JW5785,yjiL,34,E,4,"['E', 4]"
3030,37,G,6,"['G', 6]",JW5467,ygfQ,34,E,5,"['E', 5]"
3031,37,G,7,"['G', 7]",JW5520,tdcG,34,E,6,"['E', 6]"
3032,37,G,8,"['G', 8]",JW5596,rffT,34,E,7,"['E', 7]"
3033,37,G,9,"['G', 9]",JW5748,ytfI,34,E,9,"['E', 9]"
3034,37,G,10,"['G', 10]",JW5005,yabI,34,E,10,"['E', 10]"
3035,37,G,11,"['G', 11]",JW5019,yafV,34,E,11,"['E', 11]"
3036,37,G,12,"['G', 12]",JW5037,ykgA,34,E,12,"['E', 12]"
3037,37,H,1,"['H', 1]",JW5749,ytfK,34,F,1,"['F', 1]"
3038,37,H,2,"['H', 2]",JW5763,yjgX,34,F,2,"['F', 2]"
3039,37,H,3,"['H', 3]",JW5775,yjhH,34,F,3,"['F', 3]"
3040,37,H,4,"['H', 4]",JW5786,yjiM,34,F,4,"['F', 4]"
3041,37,H,6,"['H', 6]",JW5477,yggP,34,F,5,"['F', 5]"
3042,37,H,7,"['H', 7]",JW5558,cpxP,34,F,6,"['F', 6]"
3043,37,H,8,"['H', 8]",JW5610,yieM,34,F,7,"['F', 7]"
3044,37,H,9,"['H', 9]",JW5752,ytfR,34,F,8,"['F', 8]"
3045,37,H,10,"['H', 10]",JW5008,yacG,34,F,9,"['F', 9]"
3046,37,H,11,"['H', 11]",JW5020,fadE,34,F,10,"['F', 10]"
3047,37,H,12,"['H', 12]",JW5039,ykgI,34,F,11,"['F', 11]"
3048,38,A,1,"['A', 1]",JW5042,ykgG,34,F,12,"['F', 12]"
3049,38,A,2,"['A', 2]",JW5059,yajR,34,G,1,"['G', 1]"
3050,38,A,3,"['A', 3]",JW5082,cusS,34,G,3,"['G', 3]"
3051,38,A,4,"['A', 4]",JW5098,ybgO,34,G,4,"['G', 4]"
3052,38,A,6,"['A', 6]",JW5126,ycbX,34,G,5,"['G', 5]"
3053,38,A,7,"['A', 7]",JW5139,ycdL,34,G,6,"['G', 6]"
3054,38,A,8,"['A', 8]",JW5158,ycfP,34,G,7,"['G', 7]"
3055,38,A,9,"['A', 9]",JW5173,icdC,34,G,8,"['G', 8]"
3056,38,A,10,"['A', 10]",JW5187,dhaK,34,G,9,"['G', 9]"
3057,38,A,11,"['A', 11]",JW5208,lar,34,G,10,"['G', 10]"
3058,38,B,1,"['B', 1]",JW5893,yahH,34,G,11,"['G', 11]"
3059,38,B,2,"['B', 2]",JW5062,ylaB,34,G,12,"['G', 12]"
3060,38,B,3,"['B', 3]",JW5083,ybdF,34,H,1,"['H', 1]"
3061,38,B,4,"['B', 4]",JW5099,ybgQ,34,H,2,"['H', 2]"
3062,38,B,5,"['B', 5]",JW5113,ybjI,34,H,3,"['H', 3]"
3063,38,B,6,"['B', 6]",JW5127,ymbA,34,H,4,"['H', 4]"
3064,38,B,7,"['B', 7]",JW5147,ycdZ,34,H,5,"['H', 5]"
3065,38,B,8,"['B', 8]",JW5159,ycfQ,34,H,6,"['H', 6]"
3066,38,B,9,"['B', 9]",JW5174,ycgG,34,H,7,"['H', 7]"
3067,38,B,10,"['B', 10]",JW5196,yciO,34,H,8,"['H', 8]"
3068,38,B,11,"['B', 11]",JW5210,ydaG,34,H,9,"['H', 9]"
3069,38,B,12,"['B', 12]",JW5224,cybB,34,H,10,"['H', 10]"
3070,38,C,1,"['C', 1]",JW5044,yahM,34,H,11,"['H', 11]"
3071,38,C,2,"['C', 2]",JW5063,ylaC,34,H,12,"['H', 12]"
3072,38,C,3,"['C', 3]",JW5086,fepA,35,A,1,"['A', 1]"
3073,38,C,4,"['C', 4]",JW5102,ybhT,35,A,2,"['A', 2]"
3074,38,C,5,"['C', 5]",JW5114,ybjK,35,A,3,"['A', 3]"
3075,38,C,6,"['C', 6]",JW5128,yccS,35,A,4,"['A', 4]"
3076,38,C,7,"['C', 7]",JW5150,ymdC,35,A,5,"['A', 5]"
3077,38,C,9,"['C', 9]",JW5901,ycgH,35,A,6,"['A', 6]"
3078,38,C,10,"['C', 10]",JW5197,yciQ,35,A,7,"['A', 7]"
3079,38,C,11,"['C', 11]",JW5211,ydaW,35,A,8,"['A', 8]"
3080,38,C,12,"['C', 12]",JW5226,ydcI,35,A,9,"['A', 9]"
3081,38,D,2,"['D', 2]",JW5066,ybbM,35,A,10,"['A', 10]"
3082,38,D,3,"['D', 3]",JW5090,ybeB,35,A,11,"['A', 11]"
3083,38,D,4,"['D', 4]",JW5103,ybhJ,35,A,12,"['A', 12]"
3084,38,D,5,"['D', 5]",JW5116,ybjT,35,B,1,"['B', 1]"
3085,38,D,6,"['D', 6]",JW5130,yccU,35,B,2,"['B', 2]"
3086,38,D,7,"['D', 7]",JW5151,yceK,35,B,3,"['B', 3]"
3087,38,D,8,"['D', 8]",JW5164,ymfA,35,B,4,"['B', 4]"
3088,38,D,9,"['D', 9]",JW5178,ymgG,35,B,5,"['B', 5]"
3089,38,D,10,"['D', 10]",JW5200,yciW,35,B,6,"['B', 6]"
3090,38,D,12,"['D', 12]",JW5228,ydcM,35,B,7,"['B', 7]"
3091,38,E,1,"['E', 1]",JW5051,yaiU,35,B,8,"['B', 8]"
3092,38,E,2,"['E', 2]",JW5070,ybcJ,35,B,9,"['B', 9]"
3093,38,E,3,"['E', 3]",JW5091,ybeQ,35,B,10,"['B', 10]"
3094,38,E,4,"['E', 4]",JW5105,ybiX,35,B,11,"['B', 11]"
3095,38,E,6,"['E', 6]",JW5131,yccX,35,B,12,"['B', 12]"
3096,38,E,7,"['E', 7]",JW5152,yceP,35,C,1,"['C', 1]"
3097,38,E,8,"['E', 8]",JW5166,ymfE,35,C,2,"['C', 2]"
3098,38,E,9,"['E', 9]",JW5180,ycgN,35,C,3,"['C', 3]"
3099,38,E,10,"['E', 10]",JW5202,ycjR,35,C,4,"['C', 4]"
3100,38,E,11,"['E', 11]",JW5216,ydbL,35,C,5,"['C', 5]"
3101,38,E,12,"['E', 12]",JW5229,ydcO,35,C,6,"['C', 6]"
3102,38,F,1,"['F', 1]",JW5053,yaiZ,35,C,7,"['C', 7]"
3103,38,F,2,"['F', 2]",JW5073,fimZ,35,C,8,"['C', 8]"
3104,38,F,3,"['F', 3]",JW5094,ybfG,35,C,9,"['C', 9]"
3105,38,F,4,"['F', 4]",JW5107,ybiN,35,C,10,"['C', 10]"
3106,38,F,5,"['F', 5]",JW5120,ycaI,35,C,11,"['C', 11]"
3107,38,F,6,"['F', 6]",JW5133,ymcD,35,C,12,"['C', 12]"
3108,38,F,7,"['F', 7]",JW5153,flgH,35,D,1,"['D', 1]"
3109,38,F,8,"['F', 8]",JW5168,ymfI,35,D,3,"['D', 3]"
3110,38,F,9,"['F', 9]",JW5181,hlyE,35,D,4,"['D', 4]"
3111,38,F,10,"['F', 10]",JW5205,abgA,35,D,5,"['D', 5]"
3112,38,F,11,"['F', 11]",JW5217,paaD,35,D,6,"['D', 6]"
3113,38,F,12,"['F', 12]",JW5232,ydcX,35,D,7,"['D', 7]"
3114,38,G,1,"['G', 1]",JW5056,yajI,35,D,8,"['D', 8]"
3115,38,G,2,"['G', 2]",JW5079,rzpD,35,D,9,"['D', 9]"
3116,38,G,3,"['G', 3]",JW5095,ybfH,35,D,10,"['D', 10]"
3117,38,G,4,"['G', 4]",JW5108,ybiO,35,D,11,"['D', 11]"
3118,38,G,5,"['G', 5]",JW5123,ycbV,35,D,12,"['D', 12]"
3119,38,G,6,"['G', 6]",JW5136,ymdF,35,E,1,"['E', 1]"
3120,38,G,7,"['G', 7]",JW5155,yceF,35,E,2,"['E', 2]"
3121,38,G,8,"['G', 8]",JW5169,ymfT,35,E,3,"['E', 3]"
3122,38,G,9,"['G', 9]",JW5185,dhaH,35,E,4,"['E', 4]"
3123,38,G,10,"['G', 10]",JW5206,ydaM,35,E,5,"['E', 5]"
3124,38,G,11,"['G', 11]",JW5221,ydbD,35,E,6,"['E', 6]"
3125,38,G,12,"['G', 12]",JW5233,yncA,35,E,7,"['E', 7]"
3126,38,H,1,"['H', 1]",JW5058,yajQ,35,E,8,"['E', 8]"
3127,38,H,2,"['H', 2]",JW5081,ybcV,35,E,9,"['E', 9]"
3128,38,H,3,"['H', 3]",JW5096,kdpE,35,E,10,"['E', 10]"
3129,38,H,4,"['H', 4]",JW5109,fsaA,35,E,11,"['E', 11]"
3130,38,H,5,"['H', 5]",JW5124,ycbF,35,E,12,"['E', 12]"
3131,38,H,6,"['H', 6]",JW5137,ycdG,35,F,1,"['F', 1]"
3132,38,H,7,"['H', 7]",JW5157,ycfM,35,F,2,"['F', 2]"
3133,38,H,8,"['H', 8]",JW5172,stfE,35,F,3,"['F', 3]"
3134,38,H,9,"['H', 9]",JW5186,dhaL,35,F,4,"['F', 4]"
3135,38,H,10,"['H', 10]",JW5207,ydaQ,35,F,5,"['F', 5]"
3136,38,H,12,"['H', 12]",JW5177,ymgD,35,F,6,"['F', 6]"
3137,39,A,1,"['A', 1]",JW5237,yncM,35,F,7,"['F', 7]"
3138,39,A,2,"['A', 2]",JW5248,marR,35,F,8,"['F', 8]"
3139,39,A,3,"['A', 3]",JW5265,ydgJ,35,F,10,"['F', 10]"
3140,39,A,4,"['A', 4]",JW5276,ydiQ,35,F,11,"['F', 11]"
3141,39,A,5,"['A', 5]",JW5291,yeaJ,35,F,12,"['F', 12]"
3142,39,A,6,"['A', 6]",JW5303,yebW,35,G,1,"['G', 1]"
3143,39,A,7,"['A', 7]",JW5317,yodD,35,G,2,"['G', 2]"
3144,39,A,8,"['A', 8]",JW5339,yegP,35,G,3,"['G', 3]"
3145,39,A,9,"['A', 9]",JW5352,yehT,35,G,4,"['G', 4]"
3146,39,A,10,"['A', 10]",JW5371,yfaZ,35,G,5,"['G', 5]"
3147,39,A,11,"['A', 11]",JW5388,ypdA,35,G,6,"['G', 6]"
3148,39,A,12,"['A', 12]",JW5405,yphG,35,G,8,"['G', 8]"
3149,39,B,1,"['B', 1]",JW5238,sfcA,35,G,9,"['G', 9]"
3150,39,B,2,"['B', 2]",JW5249,marA,35,G,10,"['G', 10]"
3151,39,B,3,"['B', 3]",JW5267,slyA,35,G,11,"['G', 11]"
3152,39,B,4,"['B', 4]",JW5280,pfkB,35,G,12,"['G', 12]"
3153,39,B,5,"['B', 5]",JW5292,yeaP,35,H,1,"['H', 1]"
3154,39,B,6,"['B', 6]",JW5306,yebB,35,H,2,"['H', 2]"
3155,39,B,7,"['B', 7]",JW5319,yedS,35,H,3,"['H', 3]"
3156,39,B,8,"['B', 8]",JW5340,gatR,35,H,4,"['H', 4]"
3157,39,B,9,"['B', 9]",JW5353,yehU,35,H,5,"['H', 5]"
3158,39,B,10,"['B', 10]",JW5372,yfbE,35,H,6,"['H', 6]"
3159,39,B,11,"['B', 11]",JW5389,ypdH,35,H,7,"['H', 7]"
3160,39,B,12,"['B', 12]",JW5406,yphH,35,H,8,"['H', 8]"
3161,39,C,1,"['C', 1]",JW5239,bdm,35,H,9,"['H', 9]"
3162,39,C,2,"['C', 2]",JW5250,eamA,35,H,10,"['H', 10]"
3163,39,C,4,"['C', 4]",JW5283,ydjY,35,H,11,"['H', 11]"
3164,39,C,5,"['C', 5]",JW5295,yoaB,35,H,12,"['H', 12]"
3165,39,C,6,"['C', 6]",JW5307,yecD,36,A,1,"['A', 1]"
3166,39,C,7,"['C', 7]",JW5323,yodB,36,A,2,"['A', 2]"
3167,39,C,8,"['C', 8]",JW5344,fbaB,36,A,3,"['A', 3]"
3168,39,C,9,"['C', 9]",JW5355,pbpG,36,A,4,"['A', 4]"
3169,39,C,10,"['C', 10]",JW5373,yfbJ,36,A,5,"['A', 5]"
3170,39,C,11,"['C', 11]",JW5391,yfeA,36,A,6,"['A', 6]"
3171,39,C,12,"['C', 12]",JW5407,yfhK,36,A,7,"['A', 7]"
3172,39,D,1,"['D', 1]",JW5240,ddpA,36,A,8,"['A', 8]"
3173,39,D,2,"['D', 2]",JW5252,ydfO,36,A,9,"['A', 9]"
3174,39,D,4,"['D', 4]",JW5284,ynjB,36,A,10,"['A', 10]"
3175,39,D,5,"['D', 5]",JW5296,yoaC,36,A,11,"['A', 11]"
3176,39,D,6,"['D', 6]",JW5308,yecN,36,A,12,"['A', 12]"
3177,39,D,8,"['D', 8]",JW5345,yegX,36,B,1,"['B', 1]"
3178,39,D,9,"['D', 9]",JW5356,yohC,36,B,2,"['B', 2]"
3179,39,D,10,"['D', 10]",JW5376,yfbT,36,B,3,"['B', 3]"
3180,39,D,12,"['D', 12]",JW5408,yfhB,36,B,4,"['B', 4]"
3181,39,E,1,"['E', 1]",JW5241,yddV,36,B,5,"['B', 5]"
3182,39,E,2,"['E', 2]",JW5253,gnsB,36,B,6,"['B', 6]"
3183,39,E,3,"['E', 3]",JW5270,ydhO,36,B,7,"['B', 7]"
3184,39,E,4,"['E', 4]",JW5285,ynjC,36,B,8,"['B', 8]"
3185,39,E,6,"['E', 6]",JW5309,yecM,36,B,9,"['B', 9]"
3186,39,E,7,"['E', 7]",JW5329,dacD,36,B,10,"['B', 10]"
3187,39,E,8,"['E', 8]",JW5346,yohN,36,B,11,"['B', 11]"
3188,39,E,9,"['E', 9]",JW5358,yohH,36,B,12,"['B', 12]"
3189,39,E,10,"['E', 10]",JW5377,yfcE,36,C,1,"['C', 1]"
3190,39,E,11,"['E', 11]",JW5395,yfeW,36,C,2,"['C', 2]"
3191,39,E,12,"['E', 12]",JW5409,yfiP,36,C,3,"['C', 3]"
3192,39,F,1,"['F', 1]",JW5243,ydeN,36,C,4,"['C', 4]"
3193,39,F,2,"['F', 2]",JW5255,essQ,36,C,5,"['C', 5]"
3194,39,F,3,"['F', 3]",JW5272,ydhV,36,C,6,"['C', 6]"
3195,39,F,4,"['F', 4]",JW5287,ynjE,36,C,7,"['C', 7]"
3196,39,F,5,"['F', 5]",JW5300,proQ,36,C,8,"['C', 8]"
3197,39,F,6,"['F', 6]",JW5310,yecT,36,C,9,"['C', 9]"
3198,39,F,7,"['F', 7]",JW5335,nudD,36,C,10,"['C', 10]"
3199,39,F,8,"['F', 8]",JW5349,yehL,36,C,11,"['C', 11]"
3200,39,F,9,"['F', 9]",JW5361,yeiW,36,C,12,"['C', 12]"
3201,39,F,10,"['F', 10]",JW5380,trmC,36,D,1,"['D', 1]"
3202,39,F,11,"['F', 11]",JW5400,yfgH,36,D,2,"['D', 2]"
3203,39,F,12,"['F', 12]",JW5412,yfiL,36,D,3,"['D', 3]"
3204,39,G,1,"['G', 1]",JW5245,yneE,36,D,4,"['D', 4]"
3205,39,G,3,"['G', 3]",JW5273,sufB,36,D,5,"['D', 5]"
3206,39,G,4,"['G', 4]",JW5288,ynjI,36,D,6,"['D', 6]"
3207,39,G,5,"['G', 5]",JW5301,yebU,36,D,8,"['D', 8]"
3208,39,G,6,"['G', 6]",JW5312,otsA,36,D,9,"['D', 9]"
3209,39,G,7,"['G', 7]",JW5336,yegH,36,D,10,"['D', 10]"
3210,39,G,8,"['G', 8]",JW5350,yehP,36,D,11,"['D', 11]"
3211,39,G,9,"['G', 9]",JW5362,yeiP,36,E,1,"['E', 1]"
3212,39,G,10,"['G', 10]",JW5381,yfcM,36,E,2,"['E', 2]"
3213,39,G,11,"['G', 11]",JW5402,yfgJ,36,E,3,"['E', 3]"
3214,39,G,12,"['G', 12]",JW5415,yfjD,36,E,4,"['E', 4]"
3215,39,H,1,"['H', 1]",JW5247,yneI,36,E,5,"['E', 5]"
3216,39,H,2,"['H', 2]",JW5263,clcB,36,E,6,"['E', 6]"
3217,39,H,3,"['H', 3]",JW5275,ydiO,36,E,7,"['E', 7]"
3218,39,H,4,"['H', 4]",JW5289,ydjH,36,E,8,"['E', 8]"
3219,39,H,5,"['H', 5]",JW5302,yebV,36,E,9,"['E', 9]"
3220,39,H,7,"['H', 7]",JW5338,mdtA,36,E,10,"['E', 10]"
3221,39,H,8,"['H', 8]",JW5351,yehR,36,E,11,"['E', 11]"
3222,39,H,10,"['H', 10]",JW5384,yfdL,36,E,12,"['E', 12]"
3223,39,H,11,"['H', 11]",JW5404,sseB,36,F,1,"['F', 1]"
3224,39,H,12,"['H', 12]",JW5418,yfjO,36,F,2,"['F', 2]"
3225,40,A,1,"['A', 1]",JW5419,yfjP,36,F,3,"['F', 3]"
3226,40,A,2,"['A', 2]",JW5438,ygbF,36,F,4,"['F', 4]"
3227,40,A,3,"['A', 3]",JW5455,yqeJ,36,F,5,"['F', 5]"
3228,40,A,4,"['A', 4]",JW5481,mltC,36,F,6,"['F', 6]"
3229,40,A,5,"['A', 5]",JW5776,sgcX,36,F,7,"['F', 7]"
3230,40,A,6,"['A', 6]",JW5507,yqiG,36,F,8,"['F', 8]"
3231,40,A,7,"['A', 7]",JW0696,ybfD,36,F,9,"['F', 9]"
3232,40,A,8,"['A', 8]",JW1282,ycjD,36,F,10,"['F', 10]"
3233,40,A,9,"['A', 9]",JW2729,ygcK,36,F,11,"['F', 11]"
3234,40,A,10,"['A', 10]",JW0026,fkpB,36,F,12,"['F', 12]"
3235,40,A,11,"['A', 11]",JW1464,narU,36,G,1,"['G', 1]"
3236,40,A,12,"['A', 12]",JW5198,yciX,36,G,2,"['G', 2]"
3237,40,B,1,"['B', 1]",JW5422,ypjA,36,G,3,"['G', 3]"
3238,40,B,3,"['B', 3]",JW5456,ygeI,36,G,4,"['G', 4]"
3239,40,B,4,"['B', 4]",JW5503,tolC,36,G,5,"['G', 5]"
3240,40,B,5,"['B', 5]",JW5800,nadR,36,G,6,"['G', 6]"
3241,40,B,6,"['B', 6]",JW5542,yhdP,36,G,7,"['G', 7]"
3242,40,B,8,"['B', 8]",JW1822,yebS,36,G,8,"['G', 8]"
3243,40,B,9,"['B', 9]",JW0272,yagL,36,G,9,"['G', 9]"
3244,40,B,10,"['B', 10]",JW2875,ubiH,36,G,10,"['G', 10]"
3245,40,B,11,"['B', 11]",JW5948,yhfZ,36,G,11,"['G', 11]"
3246,40,C,1,"['C', 1]",JW5424,ypjC,36,G,12,"['G', 12]"
3247,40,C,2,"['C', 2]",JW5440,ygcQ,36,H,1,"['H', 1]"
3248,40,C,3,"['C', 3]",JW5457,pbl,36,H,2,"['H', 2]"
3249,40,C,5,"['C', 5]",JW5441,ygcR,36,H,3,"['H', 3]"
3250,40,C,6,"['C', 6]",JW3566,rhsA,36,H,4,"['H', 4]"
3251,40,C,8,"['C', 8]",JW2528,yphB,36,H,5,"['H', 5]"
3252,40,C,9,"['C', 9]",JW0746,modA,36,H,6,"['H', 6]"
3253,40,C,10,"['C', 10]",JW2758,gudD,36,H,7,"['H', 7]"
3254,40,C,11,"['C', 11]",JW4064,phnE,36,H,8,"['H', 8]"
3255,40,C,12,"['C', 12]",JW2549,recO,36,H,9,"['H', 9]"
3256,40,D,1,"['D', 1]",JW5426,yqaC,36,H,11,"['H', 11]"
3257,40,D,2,"['D', 2]",JW5444,ygcE,36,H,12,"['H', 12]"
3258,40,D,3,"['D', 3]",JW5458,ygeK,37,A,1,"['A', 1]"
3259,40,D,4,"['D', 4]",JW5531,deaD,37,A,2,"['A', 2]"
3260,40,D,5,"['D', 5]",JW5805,hyfI,37,A,3,"['A', 3]"
3261,40,D,6,"['D', 6]",JW0692,ybfO,37,A,4,"['A', 4]"
3262,40,D,7,"['D', 7]",JW0194,metI,37,A,5,"['A', 5]"
3263,40,D,8,"['D', 8]",JW0055,yabP,37,A,6,"['A', 6]"
3264,40,D,9,"['D', 9]",JW3381,malT,37,A,7,"['A', 7]"
3265,40,D,10,"['D', 10]",JW4056,phnM,37,A,8,"['A', 8]"
3266,40,D,11,"['D', 11]",JW4367,thrL,37,A,9,"['A', 9]"
3267,40,D,12,"['D', 12]",JW2564,ung,37,A,10,"['A', 10]"
3268,40,E,1,"['E', 1]",JW5427,ygaT,37,A,11,"['A', 11]"
3269,40,E,2,"['E', 2]",JW5445,ygcG,37,A,12,"['A', 12]"
3270,40,E,3,"['E', 3]",JW5460,ygeN,37,B,1,"['B', 1]"
3271,40,E,5,"['E', 5]",JW5803,ybhR,37,B,2,"['B', 2]"
3272,40,E,6,"['E', 6]",JW0689,rhsC,37,B,3,"['B', 3]"
3273,40,E,7,"['E', 7]",JW0323,prpB,37,B,5,"['B', 5]"
3274,40,E,8,"['E', 8]",JW0285,yagX,37,B,6,"['B', 6]"
3275,40,E,9,"['E', 9]",JW3386,glpR,37,B,7,"['B', 7]"
3276,40,E,10,"['E', 10]",JW3518,tag,37,B,8,"['B', 8]"
3277,40,E,12,"['E', 12]",JW5416,recN,37,B,9,"['B', 9]"
3278,40,F,1,"['F', 1]",JW5428,ygaY,37,B,10,"['B', 10]"
3279,40,F,2,"['F', 2]",JW5450,ygdB,37,B,11,"['B', 11]"
3280,40,F,3,"['F', 3]",JW5461,ygeQ,37,B,12,"['B', 12]"
3281,40,F,4,"['F', 4]",JW5577,yigZ,37,C,1,"['C', 1]"
3282,40,F,5,"['F', 5]",JW5142,ycdR,37,C,2,"['C', 2]"
3283,40,F,7,"['F', 7]",JW1730,ydjQ,37,C,3,"['C', 3]"
3284,40,F,8,"['F', 8]",JW0345,yaiL,37,C,4,"['C', 4]"
3285,40,F,9,"['F', 9]",JW1651,ydhB,37,C,5,"['C', 5]"
3286,40,F,10,"['F', 10]",JW3530,glyS,37,C,6,"['C', 6]"
3287,40,F,11,"['F', 11]",JW5076,ylcG,37,C,7,"['C', 7]"
3288,40,F,12,"['F', 12]",JW2703,mutS,37,C,8,"['C', 8]"
3289,40,G,1,"['G', 1]",JW5431,gutQ,37,C,9,"['C', 9]"
3290,40,G,2,"['G', 2]",JW5451,ppdB,37,C,11,"['C', 11]"
3291,40,G,3,"['G', 3]",JW5475,rpiA,37,C,12,"['C', 12]"
3292,40,G,7,"['G', 7]",JW1780,yeaN,37,D,1,"['D', 1]"
3293,40,G,8,"['G', 8]",JW0820,yliH,37,D,2,"['D', 2]"
3294,40,G,9,"['G', 9]",JW3384,rtcB,37,D,3,"['D', 3]"
3295,40,G,10,"['G', 10]",JW1572,rspB,37,D,4,"['D', 4]"
3296,40,G,12,"['G', 12]",JW2799,mutH,37,D,5,"['D', 5]"
3297,40,H,1,"['H', 1]",JW5437,rpoS,37,D,6,"['D', 6]"
3298,40,H,2,"['H', 2]",JW5454,yqeH,37,D,7,"['D', 7]"
3299,40,H,3,"['H', 3]",JW5476,ygfI,37,D,8,"['D', 8]"
3300,40,H,4,"['H', 4]",JW5707,gspD,37,D,9,"['D', 9]"
3301,40,H,5,"['H', 5]",JW5442,ygcU,37,D,10,"['D', 10]"
3302,40,H,6,"['H', 6]",JW1451,rhsE,37,D,11,"['D', 11]"
3303,40,H,7,"['H', 7]",JW0952,yccK,37,D,12,"['D', 12]"
3304,40,H,8,"['H', 8]",JW1948,yedS,37,E,1,"['E', 1]"
3305,40,H,9,"['H', 9]",JW3650,yidF,37,E,2,"['E', 2]"
3306,40,H,10,"['H', 10]",JW2505,sseA,37,E,3,"['E', 3]"
3307,40,H,12,"['H', 12]",JW2862,xerD,37,E,4,"['E', 4]"
3308,41,A,1,"['A', 1]",JW2928,mutY,37,E,5,"['E', 5]"
3309,41,A,2,"['A', 2]",JW3718,gidB,37,E,6,"['E', 6]"
3310,41,A,3,"['A', 3]",JW5146,ycdW,37,E,7,"['E', 7]"
3311,41,A,4,"['A', 4]",JW0617,crcA,37,E,8,"['E', 8]"
3312,41,A,5,"['A', 5]",JW1769,yeaD,37,E,9,"['E', 9]"
3313,41,A,6,"['A', 6]",JW1449,yncG,37,E,10,"['E', 10]"
3314,41,A,7,"['A', 7]",JW2054,yegD,37,E,11,"['E', 11]"
3315,41,A,8,"['A', 8]",JW0533,ybcL,37,E,12,"['E', 12]"
3316,41,A,10,"['A', 10]",JW0487,ybbC,37,F,1,"['F', 1]"
